	TargetID	DrugID	Highest_status	MOA
20635	T16117	D0P5OF	Investigative	Inhibitor
20636	T64382	D07LCC	Investigative	Inhibitor
20637	T51487	D07LCC	Investigative	Inhibitor
20638	T51487	D0AR4P	Investigative	Inhibitor
20639	T80387	D0AR4P	Investigative	Inhibitor
20640	T64382	D0AR4P	Investigative	Inhibitor
20641	T08910	D0AR4P	Investigative	Inhibitor
20642	T83011	D0N9FH	Investigative	Inhibitor
20643	T83875	D0N9FH	Investigative	Inhibitor
20644	T33584	D05VVC	Investigative	Inhibitor
20645	T76414	D05VVC	Investigative	Inhibitor
20646	T22285	D05VVC	Investigative	Inhibitor
20647	T54128	D05VVC	Investigative	Inhibitor
20648	T62276	D05VVC	Investigative	Inhibitor
20649	T59190	D02PUV	Investigative	Inhibitor
20650	T12808	D02PUV	Investigative	Inhibitor
20651	T40276	D02PUV	Investigative	Inhibitor
20652	T22285	D0H5JV	Investigative	Inhibitor
20653	T76414	D0H5JV	Investigative	Inhibitor
20654	T27812	D0A0UC	Investigative	Inhibitor
20655	T27812	D06KNV	Investigative	Inhibitor
20656	T21945	D06KNV	Investigative	Inhibitor
20657	T55959	D06KNV	Investigative	Inhibitor
20658	T77365	D0F9JF	Investigative	Inhibitor
20659	T92072	D0F9JF	Investigative	Inhibitor
20660	T58992	D0RR4X	Investigative	Inhibitor
20661	T47768	D0RR4X	Investigative	Inhibitor
20662	T27812	D09ZAT	Investigative	Inhibitor
20663	T55959	D09ZAT	Investigative	Inhibitor
20664	T21945	D09ZAT	Investigative	Inhibitor
20665	T58992	D0Q0UQ	Investigative	Inhibitor
20666	T47768	D0Q0UQ	Investigative	Inhibitor
20667	T58992	D07AUG	Investigative	Inhibitor
20668	T47768	D07AUG	Investigative	Inhibitor
20669	T21945	D0J0ES	Investigative	Inhibitor
20670	T55959	D0J0ES	Investigative	Inhibitor
20671	T27812	D0J0ES	Investigative	Inhibitor
20672	T27812	D0L4HU	Investigative	Inhibitor
20673	T55959	D0G8ZD	Investigative	Inhibitor
20674	T52946	D0V0FG	Investigative	Inhibitor
20675	T55959	D0U6PD	Investigative	Inhibitor
20676	T51487	D0FR4S	Investigative	Inhibitor
20677	T64382	D0FR4S	Investigative	Inhibitor
20678	T08910	D0FR4S	Investigative	Inhibitor
20679	T80387	D0FR4S	Investigative	Inhibitor
20680	T99347	D09GMG	Investigative	Inhibitor
20681	T99347	D0Q6VH	Investigative	Inhibitor
20682	T99347	D05TFE	Investigative	Inhibitor
20683	T99347	D0S1DD	Investigative	Inhibitor
20684	T62276	D07OBI	Investigative	Inhibitor
20685	T76414	D07OBI	Investigative	Inhibitor
20686	T22285	D07OBI	Investigative	Inhibitor
20687	T76414	D01JHR	Investigative	Inhibitor
20688	T22285	D01JHR	Investigative	Inhibitor
20689	T62276	D01JHR	Investigative	Inhibitor
20690	T11754	D0H6OO	Investigative	Inhibitor
20691	T11754	D07XWB	Investigative	Inhibitor
20692	T60693	D0L0NI	Investigative	Inhibitor
20693	T58992	D0L0NI	Investigative	Inhibitor
20694	T47768	D0L0NI	Investigative	Inhibitor
20695	T58992	D0CX0I	Investigative	Inhibitor
20696	T60693	D0CX0I	Investigative	Inhibitor
20697	T47768	D0CX0I	Investigative	Inhibitor
20698	T58992	D03QWP	Investigative	Inhibitor
20699	T60693	D03QWP	Investigative	Inhibitor
20700	T47768	D03QWP	Investigative	Inhibitor
20701	T81015	D0W3ZW	Investigative	Inhibitor
20702	T81015	D03GVL	Investigative	Inhibitor
20703	T32060	D0AW4X	Investigative	Inhibitor
20704	T32060	D01TSX	Investigative	Inhibitor
20705	T78709	D04MVL	Investigative	Inhibitor
20706	T22118	D04MVL	Investigative	Inhibitor
20707	T67162	D04MVL	Investigative	Inhibitor
20708	T99347	D0I2JX	Investigative	Inhibitor
20709	T99347	D0E8IJ	Investigative	Inhibitor
20710	T99347	D0ON2A	Investigative	Inhibitor
20711	T99347	D0EB9H	Investigative	Inhibitor
20712	T99347	D08NJT	Investigative	Inhibitor
20713	T99347	D06SXN	Investigative	Inhibitor
20714	T99347	D04WGR	Investigative	Inhibitor
20715	T99347	D09GYH	Investigative	Inhibitor
20716	T99347	D0BU5N	Investigative	Inhibitor
20717	T99347	D0S1CS	Investigative	Inhibitor
20718	T99347	D02NHZ	Investigative	Inhibitor
20719	T99347	D02SSD	Investigative	Inhibitor
20720	T99347	D03FOM	Investigative	Inhibitor
20721	T99347	D05DDU	Investigative	Inhibitor
20722	T99347	D0XT4J	Investigative	Inhibitor
20723	T99347	D0H3DT	Investigative	Inhibitor
20724	T99347	D0T7BZ	Investigative	Inhibitor
20725	T99347	D02QML	Investigative	Inhibitor
20726	T99347	D01FTP	Investigative	Inhibitor
20727	T99347	D05HUS	Investigative	Inhibitor
20728	T99347	D0B9SS	Investigative	Inhibitor
20729	T99347	D06XFS	Investigative	Inhibitor
20730	T99347	D01XMK	Investigative	Inhibitor
20731	T99347	D0UO6Q	Investigative	Inhibitor
20732	T99347	D0H3LE	Investigative	Inhibitor
20733	T99347	D0V7KU	Investigative	Inhibitor
20734	T02703	D0Y2AO	Investigative	Inhibitor
20735	T11754	D00ZMY	Investigative	Inhibitor
20736	T11754	D0Z6BZ	Investigative	Inhibitor
20737	T11754	D03EYI	Investigative	Inhibitor
20738	T11754	D09CIX	Investigative	Inhibitor
20739	T11754	D05HIG	Investigative	Inhibitor
20740	T11754	D04BIH	Investigative	Inhibitor
20741	T11754	D08TFH	Investigative	Inhibitor
20742	T11754	D08KJN	Investigative	Inhibitor
20743	T11754	D0Z1ID	Investigative	Inhibitor
20744	T11754	D0A6RL	Investigative	Inhibitor
20745	T11754	D0Z4RZ	Investigative	Inhibitor
20746	T11754	D00UBR	Investigative	Inhibitor
20747	T11754	D03NUC	Investigative	Inhibitor
20748	T11754	D0M7KD	Investigative	Inhibitor
20749	T11754	D0WW5X	Investigative	Inhibitor
20750	T11754	D0D4IJ	Investigative	Inhibitor
20751	T11754	D0U1WH	Investigative	Inhibitor
20752	T11754	D0H5WN	Investigative	Inhibitor
20753	T11754	D0L2LQ	Investigative	Inhibitor
20754	T11754	D0Y2UR	Investigative	Inhibitor
20755	T47768	D0U8YU	Investigative	Inhibitor
20756	T58992	D0U8YU	Investigative	Inhibitor
20757	T47768	D0NB7S	Investigative	Inhibitor
20758	T58992	D0NB7S	Investigative	Inhibitor
20759	T47768	D02WUZ	Investigative	Inhibitor
20760	T58992	D02WUZ	Investigative	Inhibitor
20761	T58992	D0B1JC	Investigative	Inhibitor
20762	T47768	D0B1JC	Investigative	Inhibitor
20763	T65116	D0DZ1K	Investigative	Inhibitor
20764	T90782	D0DZ1K	Investigative	Inhibitor
20765	T83875	D0R5EW	Investigative	Inhibitor
20766	T83011	D0R5EW	Investigative	Inhibitor
20767	T83875	D02BBT	Investigative	Inhibitor
20768	T83011	D02BBT	Investigative	Inhibitor
20769	T83875	D0S9JC	Investigative	Inhibitor
20770	T83875	D04EDK	Investigative	Inhibitor
20771	T83875	D05GGH	Investigative	Inhibitor
20772	T83875	D0D0SC	Investigative	Inhibitor
20773	T83875	D0J3IA	Investigative	Inhibitor
20774	T83011	D0NS9X	Investigative	Inhibitor
20775	T83875	D0NS9X	Investigative	Inhibitor
20776	T83875	D06IAE	Investigative	Inhibitor
20777	T83875	D04SJC	Investigative	Inhibitor
20778	T83875	D0ZA4J	Investigative	Inhibitor
20779	T83011	D01JMW	Investigative	Inhibitor
20780	T83011	D0HU4J	Investigative	Inhibitor
20781	T83875	D0HU4J	Investigative	Inhibitor
20782	T83875	D04FLL	Investigative	Inhibitor
20783	T83011	D04FLL	Investigative	Inhibitor
20784	T83011	D0ID3Y	Investigative	Inhibitor
20785	T83875	D0ID3Y	Investigative	Inhibitor
20786	T30082	D0XN8A	Investigative	Inhibitor
20787	T30082	D0FI9G	Investigative	Inhibitor
20788	T47094	D05GAT	Investigative	Inhibitor
20789	T47094	D0M0ZB	Investigative	Inhibitor
20790	T47094	D03DLD	Investigative	Inhibitor
20791	T47094	D03FQU	Investigative	Inhibitor
20792	T47094	D0DB8W	Investigative	Inhibitor
20793	T47094	D05RGO	Investigative	Inhibitor
20794	T47094	D0XR4J	Investigative	Inhibitor
20795	T08813	D00OCS	Investigative	Inhibitor
20796	T74952	D00OCS	Investigative	Inhibitor
20797	T74952	D03GNM	Investigative	Inhibitor
20798	T08813	D03GNM	Investigative	Inhibitor
20799	T08813	D0I4MQ	Investigative	Inhibitor
20800	T74952	D0I4MQ	Investigative	Inhibitor
20801	T74952	D02GEW	Investigative	Inhibitor
20802	T08813	D02GEW	Investigative	Inhibitor
20803	T43189	D05HFW	Investigative	Inhibitor
20804	T68536	D05HFW	Investigative	Inhibitor
20805	T68536	D07XJB	Investigative	Inhibitor
20806	T43189	D07XJB	Investigative	Inhibitor
20807	T43189	D06JNW	Investigative	Inhibitor
20808	T68536	D06JNW	Investigative	Inhibitor
20809	T08813	D0V3TE	Investigative	Inhibitor
20810	T74952	D0V3TE	Investigative	Inhibitor
20811	T74952	D02ZWX	Investigative	Inhibitor
20812	T08813	D02ZWX	Investigative	Inhibitor
20813	T43189	D0U7EG	Investigative	Inhibitor
20814	T68536	D0U7EG	Investigative	Inhibitor
20815	T43189	D09HKD	Investigative	Inhibitor
20816	T68536	D09HKD	Investigative	Inhibitor
20817	T04902	D00JPH	Investigative	Inhibitor
20818	T68536	D09IEG	Investigative	Inhibitor
20819	T43189	D09IEG	Investigative	Inhibitor
20820	T08813	D08GIG	Investigative	Inhibitor
20821	T74952	D08GIG	Investigative	Inhibitor
20822	T51565	D07MMG	Investigative	Inhibitor
20823	T08813	D07MMG	Investigative	Inhibitor
20824	T74952	D07MMG	Investigative	Inhibitor
20825	T08813	D0F3XS	Investigative	Inhibitor
20826	T74952	D0F3XS	Investigative	Inhibitor
20827	T89697	D09ZJW	Investigative	Inhibitor
20828	T89697	D0P3XW	Investigative	Inhibitor
20829	T89697	D00GYX	Investigative	Inhibitor
20830	T89697	D0PR7L	Investigative	Inhibitor
20831	T89697	D0K3SZ	Investigative	Inhibitor
20832	T89697	D08PIF	Investigative	Inhibitor
20833	T89697	D0SZ9F	Investigative	Inhibitor
20834	T89697	D0Z0BB	Investigative	Inhibitor
20835	T12119	D0F5MZ	Investigative	Inhibitor
20836	T12119	D02PZJ	Investigative	Inhibitor
20837	T12119	D02HMZ	Investigative	Inhibitor
20838	T89529	D00BLD	Investigative	Inhibitor
20839	T59328	D0N8TQ	Investigative	Inhibitor
20840	T89697	D0DR7W	Investigative	Inhibitor
20841	T89697	D08GZK	Investigative	Inhibitor
20842	T02703	D0OW8M	Investigative	Inhibitor
20843	T16117	D0OW8M	Investigative	Inhibitor
20844	T16117	D02TMX	Investigative	Inhibitor
20845	T02703	D02TMX	Investigative	Inhibitor
20846	T06046	D02TMX	Investigative	Inhibitor
20847	T16117	D0O3XZ	Investigative	Inhibitor
20848	T06046	D0O3XZ	Investigative	Inhibitor
20849	T83011	D08NQM	Investigative	Inhibitor
20850	T83011	D0F7KG	Investigative	Inhibitor
20851	T83011	D0U8ET	Investigative	Inhibitor
20852	T83011	D0K1FE	Investigative	Inhibitor
20853	T83011	D0H3RQ	Investigative	Inhibitor
20854	T20401	D0V7AA	Investigative	Inhibitor
20855	T16987	D0V7AA	Investigative	Inhibitor
20856	T84621	D0HV5D	Investigative	Inhibitor
20857	T47768	D07GQE	Investigative	Inhibitor
20858	T58992	D07GQE	Investigative	Inhibitor
20859	T92072	D0L8SN	Investigative	Inhibitor
20860	T60529	D02VLR	Investigative	Inhibitor
20861	T00140	D0C6BU	Investigative	Inhibitor
20862	T00140	D06TPF	Investigative	Inhibitor
20863	T84621	D0WW4F	Investigative	Inhibitor
20864	T00140	D0Y0KF	Investigative	Inhibitor
20865	T00140	D08FPY	Investigative	Inhibitor
20866	T84621	D04MEE	Investigative	Inhibitor
20867	T27812	D0N1AZ	Investigative	Inhibitor
20868	T51487	D07BIF	Investigative	Inhibitor
20869	T42446	D07BIF	Investigative	Inhibitor
20870	T64382	D07BIF	Investigative	Inhibitor
20871	T00140	D04MBD	Investigative	Inhibitor
20872	T99816	D0N1XQ	Investigative	Inhibitor
20873	T60529	D0M7EI	Investigative	Inhibitor
20874	T84621	D0V9JS	Investigative	Inhibitor
20875	T60529	D00RCV	Investigative	Inhibitor
20876	T60529	D04KAM	Investigative	Inhibitor
20877	T00140	D02YPE	Investigative	Inhibitor
20878	T99816	D0D2ET	Investigative	Inhibitor
20879	T66665	D07ARK	Investigative	Inhibitor
20880	T60529	D07ARK	Investigative	Inhibitor
20881	T00140	D06CWX	Investigative	Inhibitor
20882	T00140	D0P8IX	Investigative	Inhibitor
20883	T53381	D0R2YM	Investigative	Inhibitor
20884	T92609	D0R2YM	Investigative	Inhibitor
20885	T00140	D0AS0V	Investigative	Inhibitor
20886	T58992	D0X9SP	Investigative	Inhibitor
20887	T60529	D0P1LP	Investigative	Inhibitor
20888	T66665	D0P1LP	Investigative	Inhibitor
20889	T64382	D03NWH	Investigative	Inhibitor
20890	T51487	D03NWH	Investigative	Inhibitor
20891	T64382	D0S6GS	Investigative	Inhibitor
20892	T51487	D0S6GS	Investigative	Inhibitor
20893	T64382	D0A4UQ	Investigative	Inhibitor
20894	T51487	D0A4UQ	Investigative	Inhibitor
20895	T07137	D0K3BO	Investigative	Inhibitor
20896	T07137	D0MZ9D	Investigative	Inhibitor
20897	T78709	D09BJW	Investigative	Inhibitor
20898	T22285	D09ISB	Investigative	Inhibitor
20899	T76414	D09ISB	Investigative	Inhibitor
20900	T62276	D09ISB	Investigative	Inhibitor
20901	T50970	D0P1UW	Investigative	Inhibitor
20902	T67162	D0P6LN	Investigative	Inhibitor
20903	T78709	D0P6LN	Investigative	Inhibitor
20904	T51487	D0X2CC	Investigative	Inhibitor
20905	T64382	D0X2CC	Investigative	Inhibitor
20906	T60693	D0IL7F	Investigative	Inhibitor
20907	T78709	D02AVN	Investigative	Inhibitor
20908	T11072	D02AVN	Investigative	Inhibitor
20909	T75440	D0M1JT	Investigative	Inhibitor
20910	T47094	D0N0GT	Investigative	Inhibitor
20911	T11072	D02SAF	Investigative	Inhibitor
20912	T78709	D02SAF	Investigative	Inhibitor
20913	T32060	D02SAF	Investigative	Inhibitor
20914	T30082	D0H5XD	Investigative	Inhibitor
20915	T59328	D0C9KC	Investigative	Inhibitor
20916	T67272	D0N3UO	Investigative	Inhibitor
20917	T67162	D0GI7S	Investigative	Inhibitor
20918	T78709	D0S5ZY	Investigative	Inhibitor
20919	T32060	D0S5ZY	Investigative	Inhibitor
20920	T67162	D0S5ZY	Investigative	Inhibitor
20921	T67162	D0I4VT	Investigative	Inhibitor
20922	T78709	D0I4VT	Investigative	Inhibitor
20923	T32060	D0I4VT	Investigative	Inhibitor
20924	T02551	D0I4VT	Investigative	Inhibitor
20925	T60182	D07SIV	Investigative	Inhibitor
20926	T67272	D00KIV	Investigative	Inhibitor
20927	T67272	D0DS7F	Investigative	Inhibitor
20928	T78709	D02XXA	Investigative	Inhibitor
20929	T67162	D02XXA	Investigative	Inhibitor
20930	T30082	D09JAB	Investigative	Inhibitor
20931	T30082	D0D5QT	Investigative	Inhibitor
20932	T67272	D06RLF	Investigative	Inhibitor
20933	T14342	D0T7IG	Investigative	Inhibitor
20934	T20709	D0OE0K	Investigative	Inhibitor
20935	T79961	D0OE0K	Investigative	Inhibitor
20936	T67684	D0OE0K	Investigative	Inhibitor
20937	T46185	D0OE0K	Investigative	Inhibitor
20938	T28893	D0OE0K	Investigative	Inhibitor
20939	T67162	D0N0LZ	Investigative	Inhibitor
20940	T32060	D0N0LZ	Investigative	Inhibitor
20941	T78709	D0N0LZ	Investigative	Inhibitor
20942	T67162	D0L8NG	Investigative	Inhibitor
20943	T49526	D0D0OD	Investigative	Inhibitor
20944	T67272	D06VON	Investigative	Inhibitor
20945	T47107	D02PUV	Investigative	Inhibitor
20946	T23995	D02PUV	Investigative	Inhibitor
20947	T00895	D02PUV	Investigative	Inhibitor
20948	T44861	D02PUV	Investigative	Inhibitor
20949	T01777	D09BIV	Investigative	Inhibitor
20950	T83875	D09BIV	Investigative	Inhibitor
20951	T41580	D09BIV	Investigative	Inhibitor
20952	T83011	D09BIV	Investigative	Inhibitor
20953	T11448	D09BIV	Investigative	Inhibitor
20954	T59190	D09XIE	Investigative	Inhibitor
20955	T12808	D09XIE	Investigative	Inhibitor
20956	T40276	D09XIE	Investigative	Inhibitor
20957	T47107	D09XIE	Investigative	Inhibitor
20958	T23995	D09XIE	Investigative	Inhibitor
20959	T00895	D09XIE	Investigative	Inhibitor
20960	T44861	D09XIE	Investigative	Inhibitor
20961	T61744	D0V5BX	Investigative	Inhibitor
20962	T10265	D0V5BX	Investigative	Inhibitor
20963	T23995	D0Q3GQ	Investigative	Inhibitor
20964	T59190	D0Q3GQ	Investigative	Inhibitor
20965	T12808	D0Q3GQ	Investigative	Inhibitor
20966	T40276	D0Q3GQ	Investigative	Inhibitor
20967	T47107	D0Q3GQ	Investigative	Inhibitor
20968	T44861	D0Q3GQ	Investigative	Inhibitor
20969	T00895	D0Q3GQ	Investigative	Inhibitor
20970	T92609	D08KLH	Investigative	Inhibitor
20971	T29500	D08KLH	Investigative	Inhibitor
20972	T11448	D08KLH	Investigative	Inhibitor
20973	T52946	D00XKM	Investigative	Inhibitor
20974	T32247	D0J2UD	Investigative	Inhibitor
20975	T52946	D06CQQ	Investigative	Inhibitor
20976	T64591	D00PCE	Investigative	Inhibitor
20977	T58940	D00PCE	Investigative	Inhibitor
20978	T52946	D01TPW	Investigative	Inhibitor
20979	T55959	D0RE7T	Investigative	Inhibitor
20980	T52946	D00ENC	Investigative	Inhibitor
20981	T52946	D06VNT	Investigative	Inhibitor
20982	T05849	D0M6ZF	Investigative	Inhibitor
20983	T28330	D0M6ZF	Investigative	Inhibitor
20984	T67162	D01HZE	Investigative	Inhibitor
20985	T61744	D0O3BL	Investigative	Inhibitor
20986	T10265	D0O3BL	Investigative	Inhibitor
20987	T52946	D05SGJ	Investigative	Inhibitor
20988	T07663	D0KD6S	Investigative	Inhibitor
20989	T52946	D07QSV	Investigative	Inhibitor
20990	T52946	D00FPB	Investigative	Inhibitor
20991	T40492	D09KTN	Investigative	Inhibitor
20992	T11448	D08ZRA	Investigative	Inhibitor
20993	T41580	D08ZRA	Investigative	Inhibitor
20994	T01777	D08ZRA	Investigative	Inhibitor
20995	T41580	D03LRY	Investigative	Inhibitor
20996	T30082	D02DUJ	Investigative	Inhibitor
20997	T60693	D05ZYZ	Investigative	Inhibitor
20998	T47768	D05ZYZ	Investigative	Inhibitor
20999	T47768	D03RSA	Investigative	Inhibitor
21000	T60693	D03RSA	Investigative	Inhibitor
21001	T60693	D0WZ7J	Investigative	Inhibitor
21002	T47768	D0WZ7J	Investigative	Inhibitor
21003	T60693	D0H6AA	Investigative	Inhibitor
21004	T47768	D0H6AA	Investigative	Inhibitor
21005	T60693	D0X2HT	Investigative	Inhibitor
21006	T47768	D0X2HT	Investigative	Inhibitor
21007	T47768	D0TH8E	Investigative	Inhibitor
21008	T60693	D0TH8E	Investigative	Inhibitor
21009	T47768	D0D6OA	Investigative	Inhibitor
21010	T60693	D0D6OA	Investigative	Inhibitor
21011	T47768	D0V0PY	Investigative	Inhibitor
21012	T47768	D06YVE	Investigative	Inhibitor
21013	T47768	D07UJV	Investigative	Inhibitor
21014	T47768	D0IC5F	Investigative	Inhibitor
21015	T47768	D02YXR	Investigative	Inhibitor
21016	T47768	D0TT5V	Investigative	Inhibitor
21017	T47768	D0D0XP	Investigative	Inhibitor
21018	T47768	D01MHO	Investigative	Inhibitor
21019	T89041	D01JZO	Investigative	Inhibitor
21020	T89041	D0U6QM	Investigative	Inhibitor
21021	T89041	D0S0EP	Investigative	Inhibitor
21022	T89041	D0N5GZ	Investigative	Inhibitor
21023	T89041	D0QW7W	Investigative	Inhibitor
21024	T89041	D08OHU	Investigative	Inhibitor
21025	T89041	D02HTG	Investigative	Inhibitor
21026	T89041	D0X4XX	Investigative	Inhibitor
21027	T89041	D07ORY	Investigative	Inhibitor
21028	T89041	D0AL3G	Investigative	Inhibitor
21029	T89041	D00GIW	Investigative	Inhibitor
21030	T16514	D0BY6E	Investigative	Inhibitor
21031	T99347	D0FK3W	Investigative	Inhibitor
21032	T99347	D09JXO	Investigative	Inhibitor
21033	T99347	D0PI5D	Investigative	Inhibitor
21034	T58992	D04KHE	Investigative	Inhibitor
21035	T47768	D04KHE	Investigative	Inhibitor
21036	T58992	D02IQG	Investigative	Inhibitor
21037	T47768	D02IQG	Investigative	Inhibitor
21038	T83011	D08IDJ	Investigative	Inhibitor
21039	T83011	D0I6GH	Investigative	Inhibitor
21040	T83011	D0FH5A	Investigative	Inhibitor
21041	T83011	D0Q9NC	Investigative	Inhibitor
21042	T83875	D0Q9NC	Investigative	Inhibitor
21043	T83875	D0W3BX	Investigative	Inhibitor
21044	T83875	D0E5VT	Investigative	Inhibitor
21045	T22274	D01DOV	Investigative	Inhibitor
21046	T99347	D04YXB	Investigative	Inhibitor
21047	T99347	D04IKS	Investigative	Inhibitor
21048	T99347	D08NOP	Investigative	Inhibitor
21049	T99347	D0G0WC	Investigative	Inhibitor
21050	T99347	D02OHW	Investigative	Inhibitor
21051	T99347	D09VPJ	Investigative	Inhibitor
21052	T99347	D0A2LP	Investigative	Inhibitor
21053	T99347	D0X8VQ	Investigative	Inhibitor
21054	T99347	D0PU1R	Investigative	Inhibitor
21055	T99347	D0Q3DI	Investigative	Inhibitor
21056	T99347	D06SFA	Investigative	Inhibitor
21057	T99347	D0Y3VE	Investigative	Inhibitor
21058	T99347	D0N5LF	Investigative	Inhibitor
21059	T99347	D0R2CF	Investigative	Inhibitor
21060	T99347	D0LO8S	Investigative	Inhibitor
21061	T99347	D0R0UZ	Investigative	Inhibitor
21062	T47768	D0HF0I	Investigative	Inhibitor
21063	T58992	D0HF0I	Investigative	Inhibitor
21064	T98062	D06YDW	Investigative	Inhibitor
21065	T98062	D05KJY	Investigative	Inhibitor
21066	T98062	D0LC7K	Investigative	Inhibitor
21067	T98062	D07MTU	Investigative	Inhibitor
21068	T30082	D09NEH	Investigative	Inhibitor
21069	T30082	D03XXV	Investigative	Inhibitor
21070	T30082	D04JAX	Investigative	Inhibitor
21071	T30082	D0V7EA	Investigative	Inhibitor
21072	T30082	D08WRG	Investigative	Inhibitor
21073	T30082	D0S7HC	Investigative	Inhibitor
21074	T30082	D0VI6N	Investigative	Inhibitor
21075	T58992	D0MZ2A	Investigative	Inhibitor
21076	T58992	D03VSJ	Investigative	Inhibitor
21077	T47768	D03VSJ	Investigative	Inhibitor
21078	T58992	D0N5TL	Investigative	Inhibitor
21079	T47768	D0N5TL	Investigative	Inhibitor
21080	T77365	D01RPD	Investigative	Inhibitor
21081	T77365	D0MG3U	Investigative	Inhibitor
21082	T77365	D06ZLL	Investigative	Inhibitor
21083	T77365	D08DPH	Investigative	Inhibitor
21084	T77365	D0G5NE	Investigative	Inhibitor
21085	T28869	D09YRL	Investigative	Inhibitor
21086	T66665	D0T4VL	Investigative	Inhibitor
21087	T60529	D0T4VL	Investigative	Inhibitor
21088	T11754	D05FZP	Investigative	Inhibitor
21089	T11754	D0OD3U	Investigative	Inhibitor
21090	T11754	D0D8OR	Investigative	Inhibitor
21091	T11754	D05GPK	Investigative	Inhibitor
21092	T47094	D0L1ME	Investigative	Inhibitor
21093	T47094	D07YFY	Investigative	Inhibitor
21094	T47094	D0J6SX	Investigative	Inhibitor
21095	T47094	D00XCC	Investigative	Inhibitor
21096	T47094	D0BV8M	Investigative	Inhibitor
21097	T47094	D0A7SR	Investigative	Inhibitor
21098	T47094	D02BOG	Investigative	Inhibitor
21099	T99347	D0D4AE	Investigative	Inhibitor
21100	T99347	D0D7DC	Investigative	Inhibitor
21101	T99347	D06ZSX	Investigative	Inhibitor
21102	T99347	D04GPT	Investigative	Inhibitor
21103	T22839	D0W5EF	Investigative	Inhibitor
21104	T68251	D06ALC	Investigative	Inhibitor
21105	T68251	D0H9BL	Investigative	Inhibitor
21106	T27812	D0SD4O	Investigative	Inhibitor
21107	T27812	D0SA1G	Investigative	Inhibitor
21108	T27812	D0O8QM	Investigative	Inhibitor
21109	T27812	D05FMK	Investigative	Inhibitor
21110	T27812	D00DDT	Investigative	Inhibitor
21111	T27812	D03ETK	Investigative	Inhibitor
21112	T27812	D0VX1V	Investigative	Inhibitor
21113	T27812	D02JVG	Investigative	Inhibitor
21114	T27812	D03HFH	Investigative	Inhibitor
21115	T74952	D0QS6O	Investigative	Inhibitor
